2844.7056,7710.6876
4097.3554,15368.3132
13690.8956,7457.7345
14899.3139,14572.7124
11695.4712,5099.6931
12277.4124,2307.5432
17795.0651,15609.3226
13658.1571,12313.0146
16123.0553,17829.5646
4452.8658,18506.2992
11353.6201,18478.5534
7722.9563,14402.8626
10041.7656,681.4382
7572.1278,11060.2897
10653.7271,13558.6165
6455.5634,12241.7314
5273.1530,8855.0298
634.4315,6308.1893
4528.1217,3558.3886
5129.4297,6592.3919
12010.6289,2053.2737
6197.8475,11006.6008
12719.7789,5250.1418
15103.7981,12736.3547
3592.6756,3544.1384
18894.6813,4289.4102
1052.0976,15970.1078
12775.8980,561.5187
6091.4526,10776.3780
12165.8621,8589.6899
8134.7612,17038.0663
12167.3405,15727.3297
18484.4919,8969.6207
2179.7817,11928.7274
352.7930,8933.2488
18722.2362,3112.5933
19507.5382,9900.7292
18502.3436,14582.8770
441.6661,3664.4105
473.8112,16349.1584
1738.2772,263.2588
4138.4391,6336.9426
18854.6893,19147.4329
17880.7514,4328.7364
8269.1381,12785.7264
19039.9354,13781.1681
18191.6806,1673.4623
9416.2070,10450.7167
7304.4890,14682.8185
18753.1180,9870.7505
1205.6695,10406.9840
11465.7262,15334.7762
15157.9729,1632.2908
19934.8758,14946.9953
18263.3768,15812.4131
9046.1788,5887.6325
12865.7752,6310.0037
7032.1095,3688.4561
501.3301,2340.4329
18708.0570,4515.9196
16283.2443,2300.8977
10240.6905,12718.7507
187.8699,10967.4613
8128.9460,1603.1433
349.4319,11696.7114
400.0160,5558.4600
4127.5770,15981.2520
4111.8201,10587.7840
13335.2814,3251.2158
7252.0622,298.6740
11534.0711,12027.5881
688.1509,4741.7636
503.6367,13183.2756
2595.1077,13318.6484
8002.4593,16197.0518
19137.9297,8983.8345
5775.5644,2400.4360
11512.4452,12161.9641
13116.0441,14029.1492
17514.8583,7652.2703
13281.8918,1450.2036
13537.4844,16441.0974
5873.6615,1541.1523
1263.0853,10081.0593
15011.9152,2612.0070
15180.8825,6275.1846
6836.7330,7243.6481
13734.5249,17090.8818
5453.7144,4736.0173
1162.3250,13575.6624
12568.1154,17691.3976
13886.0935,10125.3129
8569.1485,9279.5257
17267.9094,14696.9606
7298.3858,13472.7563
16814.2690,7727.7875
6921.9396,7050.8340
12101.6065,14248.1060
18849.0387,9237.7175
2915.1102,2386.2260
6604.1867,10962.3730
2635.1806,4122.0956
14690.6414,5475.7585
5107.3439,1324.0355
16573.9686,13662.6616
15727.4128,12101.2674
204.8323,16718.6080
10523.7242,8305.8553
18309.8833,341.3380
17862.9677,10879.7549
6135.6021,2939.7928
11412.4005,3671.5496
1540.9677,7948.7457
7075.1799,11138.0107
18183.5056,13666.5890
6326.6940,10624.9563
12522.9069,19651.9348
1878.7514,8414.7788
2093.2843,3999.7220
12625.1939,4636.8857
5500.5364,18871.1647
6933.2932,15266.8974
7543.1807,14175.8409
8988.8871,12519.0353
4336.4093,5161.4531
7413.2892,14447.8360
19159.7738,6919.0477
1640.6615,15245.1427
18217.1759,13402.0395
1348.7626,17003.5672
5964.6994,17356.5706
14966.6610,15878.0401
17753.5115,9657.9044
13116.6178,16197.1411
19077.6575,13422.4237
1510.7789,8470.5247
5848.7040,16761.1600
10733.3518,4272.0446
217.2374,8170.4498
6564.4573,16157.3493
17536.2410,15791.7347
8571.5191,16267.2035
18500.9568,11825.4229
12443.5713,11068.9596
7886.6982,13965.5981
