6460.7474,12512.1591
6731.1874,11573.7310
6789.7743,10660.2977
6358.5034,7906.7545
6962.6221,6786.5740
8660.5974,5348.0293
9751.2084,5038.2577
9324.3565,6598.4797
9366.6106,6767.3587
9435.4924,7450.9328
9659.8895,8313.6538
11637.2752,9579.0278
12513.7448,10837.9419
13872.0158,10396.2522
14386.5627,10981.3512
16164.4975,12406.0173
15395.0357,13781.8328
14964.3590,14247.9910
13990.0044,14709.4998
15280.3872,15984.4552
13818.5099,15892.7990
12941.3049,16908.3482
12297.4475,16544.0177
12079.5481,16555.1084
11457.3832,16032.6134
11161.8268,16903.4807
12019.1841,17309.4293
12047.0159,17972.8603
12483.7652,18842.9713
12389.0367,19951.4754
13257.6348,19623.3169
14725.5885,19567.9723
14586.7622,17668.3128
15456.7928,18212.7437
16239.5412,17635.2535
16570.5341,17497.0203
16508.8419,18726.9893
18234.5643,19311.2559
18506.0637,19191.9658
17510.7560,17096.8143
17731.3832,16522.9888
18495.5714,17074.9015
19511.8715,16456.5613
19667.8765,15228.6675
19449.9267,14698.6770
18587.5057,14960.6554
17615.3042,13636.5858
17302.6419,13357.7115
18743.9426,12888.9425
19655.4909,12706.7794
18744.3788,11195.4778
18966.5745,9967.9267
17657.8531,8363.8310
17241.8401,7969.2230
15947.3021,8789.3444
15495.6082,8714.4665
15455.7220,9045.4606
15471.3782,9686.5712
15323.7193,10020.3542
14547.7591,9484.5863
14066.9310,9597.8451
13719.5529,9293.3372
13795.0319,9050.7411
12251.6450,7665.2041
11384.5528,7148.0378
11639.1209,5752.6306
11951.3185,5723.6666
13194.7014,5055.7339
13930.8082,5819.4999
13967.6369,5842.5909
14615.4175,4923.2225
15571.8878,5851.9617
17079.6545,7026.5338
17281.8521,7212.7156
18213.6389,6971.1876
19770.7505,7848.4997
19356.1888,6123.5390
19899.3369,4954.5939
18996.5881,4783.6490
19226.8541,4248.3697
19215.6160,3851.8419
17362.0576,4120.3245
17154.0022,4005.5942
15844.3030,5232.4241
16255.5403,4200.6298
16830.0055,2466.3505
18041.0389,1771.6090
18479.2717,121.6238
17469.2957,1215.6621
17338.1941,1754.1606
16524.8596,1275.9405
15752.5664,1532.3927
15881.0054,1097.3840
15599.9950,537.5066
13824.1679,398.1409
13459.6644,970.6525
14105.9188,2911.1725
13798.4939,2605.0618
13141.5744,2468.5597
11773.5372,3008.1719
11691.7163,3360.1496
11329.8194,3850.5866
10753.7042,3591.7139
10575.3257,2417.5380
9984.9442,1415.8686
10238.3293,1284.6136
10941.9057,709.6622
9429.5138,65.1826
8890.5574,500.1564
8427.0998,704.1207
5263.4555,295.8584
3663.1732,936.4960
2764.3607,964.8663
2436.2022,238.3861
848.1700,1220.5673
2803.4236,3073.0671
2861.9039,2021.3643
3487.8497,1636.6947
3629.7676,1563.9815
3841.1869,1176.0857
5371.0368,1612.9146
6611.3246,3395.9638
5554.5083,5075.5128
5123.1968,5548.8867
4859.6935,5375.8753
4260.4051,5443.0365
3713.4798,5120.9654
2935.0973,4542.3988
3590.1928,5624.5091
3298.3138,5883.5781
2943.7311,5540.0789
1412.8063,5548.1026
1715.9958,6276.7281
2388.4807,6903.1699
1899.9150,7842.1928
2439.2977,7817.2145
2951.2252,7227.7446
3269.7319,6994.4174
3848.4123,7283.7227
3655.0337,7598.7875
4099.5829,10475.3760
4223.3739,10697.4392
3412.6189,9961.8724
205.2653,9629.0087
747.2389,12038.1720
951.7302,12477.5361
2414.8810,13515.7525
528.8314,13857.5566
570.9788,14106.2084
1890.1214,15489.7543
3095.5421,15955.2025
3770.8600,15516.0967
3549.9139,16118.4402
3468.0242,16593.1731
2043.5031,16802.4362
1812.1360,16470.9141
851.0949,15877.9251
541.3645,16363.8336
1084.7505,17045.6931
944.7568,17272.7381
610.6089,17374.0916
364.1743,17349.6831
126.4765,19201.9221
1164.8458,19995.1115
3856.4338,19757.4931
3517.9956,18420.9364
5528.9212,16733.3384
5567.5879,19215.0230
7106.5419,18623.3006
7680.1182,18894.8747
9425.5319,19452.2514
9322.3380,18608.1963
9899.0809,18365.9107
9038.4204,17373.8802
8387.2658,17034.6412
7378.0970,15507.6543
7067.1908,15370.0998
7436.6053,14362.7759
7755.3418,13704.6168
8416.3438,13525.2488
8495.6157,14311.8045
8886.0672,15437.3793
9827.6631,15754.2074
9833.5704,15205.6558
11538.6589,15190.3271
12158.5162,13388.0563
12982.5910,12170.3514
12780.1566,11735.7579
12110.5349,11965.3485
11354.1593,11526.6011
10461.4705,12187.2810
8814.5524,11907.3205
8858.6024,11771.0565
8955.0571,11129.0345
8360.9819,10552.9308
8164.6017,10225.1893
7771.1220,10427.5755
7047.5716,11541.2703
6911.7836,11717.3776
7071.0806,13201.1340
