2092.43,11466.3
393.904,10938.3
1091.63,11987.7
1828.64,13274.7
177.781,15234.7
255.118,16204
582.399,18725.9
271.522,19332.6
2522.96,19479.6
1821.5,17936.8
2568.27,18048.6
2637.58,17566.2
3119.75,17644.6
3513.08,17162.9
3092.63,16424
3000.42,16285.8
3215.04,15872.4
2978.21,15006.9
3217.87,15042.4
3704.18,14709.4
4628.42,14918
5273.93,16120.9
5193.39,17549.4
4648.59,18923.2
6247.64,18866.8
7644.28,17695.6
9523.11,19450.2
9619.62,19390.6
10876.6,18028
11817.3,18348.8
12543.6,18980
13071,19953.1
13812.7,19085.2
15162.3,19030.2
15512.1,17752.4
15996.7,16668.2
16086.9,17204.6
17600.7,19408.5
19607.2,19469.4
18356.6,17244
19528.2,17170.6
19451,15482.7
19602,15202.8
18227.6,14748.2
17539.5,15047
16322.2,14986.2
16464,14135.3
15968.7,13900.2
14845.9,13015.7
14315,12679.1
12446,13406
12314.3,13552.9
12444.3,10892.3
12579.9,10452
12094.1,9553.26
12615.6,9264.72
15172.6,10544.8
15257.7,10661
16481.5,10957.8
15585.9,12312.1
16670.7,12746
17494.8,12699.5
18873.3,13543.5
19211,13290.9
17174.4,9280.47
17822.9,6891.41
17417.8,5576.7
18654.5,5514.02
18099.7,4107.59
17636.4,4051.96
16825.7,5027.93
16514.1,6643.58
15166.2,7427.59
15325.1,7946.81
15157.9,8496.85
13703.6,8630.76
13093.1,8205.46
12015.9,7398.91
11909.9,6226.76
12226.6,5833.77
13195.1,5070.27
14169,5431.67
13974.5,3828.8
13955,3306.09
14352.5,2474.42
15588.1,2011.1
16861.8,1817.12
16757.9,1607.42
16927.6,1478.91
17977.2,571.931
16341.2,39.6071
15329,213.269
15236.6,469.931
15389,1090.16
13809.9,2119.2
13183.2,2127.76
12819.8,317.838
12626.9,694.852
11121.8,2706.3
10756.5,3391.72
7813.54,3627.25
6815.57,380.982
4386.34,1668.64
5379.56,2188.79
5081.01,2955.93
4682.8,3928.91
7066.35,4384.53
7635.9,4368.21
7984.47,5179.01
8518.5,4704.1
9421.92,4758.29
10874.2,8426.35
10238.4,9476.18
9080.64,9472.66
7735.23,9787.3
7557.96,10130.4
7998.55,10621.4
9423.87,10906.3
10356.8,11572.4
9755.37,12737.2
9152.92,12195.8
6144,11909
5737.06,11641.6
5211.47,12892.2
4345.97,13027.2
4120.42,12042.1
6373.15,9664.79
6863.31,9666.26
7019.42,9315.57
7641.85,8720.66
5384.69,8475.65
5066.7,8426.34
5185.24,6679.43
3142.92,7552.13
2055.66,6587.9
2125.41,5298.37
2299.56,4993.31
2813.12,3453.91
3182.78,3452.47
3703.4,2205.56
3757.44,1238.15
3366.35,876.202
8.224,1227.88
371.237,3649.44
786.436,4275.26
864.787,5454.56
867.925,6180.21
154.741,7279.72
1067.61,7738.87
2257.82,10192.9

