14277.5906,1911.9655
14810.1225,786.1689
15041.7940,435.7668
15431.5128,819.5251
17116.4931,1469.6587
18386.0293,1597.8706
19093.0919,2064.7484
18464.0449,1987.1132
16330.7887,2280.4875
16512.4767,3506.8536
16602.4237,4900.4241
17290.6038,6108.9919
15510.1832,5839.5944
14541.3827,7116.5538
16038.2146,6418.7477
16107.7726,6875.7164
16664.6896,7694.8351
17903.2478,6700.4871
18038.4403,6968.0959
19033.1691,6502.5242
19702.8098,7775.8810
18480.8178,7807.9886
18142.6119,8281.2536
17901.3815,9233.7615
18866.0508,9464.5954
19208.5427,10578.9133
19560.3116,10964.8606
18655.4976,10474.6371
17723.5363,11624.7087
17183.7629,11129.2547
16789.1152,10682.0172
17079.0234,10098.1625
15747.9248,10182.3993
15439.9938,9658.2295
15282.5832,9968.2845
15537.7296,10357.3548
15419.5282,10744.5526
15744.8162,12295.5070
15657.5856,12304.0330
13870.0892,11613.2211
13356.7763,13190.8023
12788.8663,12055.6362
13864.9525,10260.3552
12586.5336,9527.6033
12758.0006,9031.7448
12877.2967,8837.3596
12464.3750,8627.5388
12325.8830,8166.9604
12395.9064,7837.9214
10982.2649,6053.3509
9888.9080,6270.1346
9574.7572,6208.2439
8969.4320,6293.6432
8969.6036,8071.8534
7920.0549,5938.2623
7293.9212,4998.2287
6547.2012,4816.0610
6305.8734,4193.1139
5563.4665,2819.0093
6155.5552,4559.0098
6105.0958,5267.0907
6390.3557,5589.0408
6174.7628,7228.3112
5559.9598,7735.2288
6534.4456,8549.8732
6474.8399,9037.8816
6107.7727,10955.8410
6491.2381,11260.9706
8494.6943,10746.1693
9335.1047,9337.7344
10536.2095,9671.6006
10855.5189,10866.3737
10718.1385,11505.0482
10147.6744,11526.4892
11308.3471,13225.6552
10590.1640,14382.8805
10588.5833,13891.4276
10387.8461,13526.3296
9563.8451,13436.2052
8717.6292,12987.5370
7975.2548,14243.3862
8423.8807,14252.4972
8820.5787,15359.3146
9017.2538,15234.1785
12089.0780,15759.9576
12161.7800,16033.1469
14428.4849,16670.5170
14726.0135,16914.5178
16720.7499,16969.5508
16629.8157,15689.7699
16568.5632,15644.9260
16868.9680,14883.7737
17788.7158,13961.4480
18506.9785,14112.2069
19325.2828,14024.4030
19787.2485,13972.8357
19995.1779,13802.5152
19891.7661,14854.7327
19518.3369,14659.8271
19275.5682,14793.6369
18661.4974,15299.2727
19384.3159,15233.1873
19766.3803,15558.5202
19655.0080,16116.2226
19350.8042,18428.4674
19819.9836,19141.4094
19315.1510,19616.2818
18874.1741,19758.8046
18688.5498,19570.6490
18728.4634,18201.1279
18314.3703,18248.4230
17608.7234,18192.6777
17555.9117,17948.6199
17480.6891,17937.7136
16677.0895,17942.9936
16523.5730,17820.0436
16405.7396,17665.4249
15250.5759,18330.4030
15587.3476,19259.2347
15038.7254,18676.7776
14610.1625,18718.7362
11968.9805,19483.3610
11831.5605,19217.7737
11496.5896,19558.9641
10699.3360,19378.0812
9473.6035,18023.9974
9303.3459,18013.2985
8856.6122,18486.5345
6917.5208,17325.2432
6924.2926,16251.9126
5897.5166,16613.7890
5169.9469,15886.6777
5146.1704,16182.7896
5403.0111,16783.0405
4864.4570,18077.4880
3818.0765,18922.0984
3185.1493,17765.2811
3419.7956,16848.3912
2910.0619,17506.4264
2515.7430,18185.7886
1052.6681,17986.8349
250.7243,18131.7987
183.7151,16375.3766
1348.7327,14718.6290
1936.2981,15177.4645
3414.6914,16030.2577
4147.8403,15336.2170
4310.6393,14914.0873
3887.1337,14116.2186
4252.7247,12373.2018
4929.1743,13273.0922
5021.4502,13295.4553
4864.5386,13444.3328
5178.2008,13946.7669
5563.9228,14353.9273
6674.8655,12477.6666
5138.4615,10867.7048
4341.2651,10047.1248
4147.4786,9855.2275
4125.0858,7544.7014
3161.9569,5766.1001
3239.4198,8001.3289
2710.6558,9434.8454
2128.4459,9207.4551
1585.3750,9156.8451
822.7715,11587.9511
59.7358,8239.7514
69.8147,5820.0812
1528.7234,4189.3298
750.5722,3423.6339
1343.9016,1809.8913
1761.9534,2648.0185
2635.0029,3229.3971
2809.0848,4061.7936
3406.6661,3820.1898
3498.2250,2953.4706
3391.9702,2544.3129
3593.9198,1924.7724
3896.8047,759.0184
3821.3887,382.0781
3326.2291,81.2054
6669.7111,126.1020
7859.1319,414.1178
7734.7479,586.5908
7212.1470,1457.1434
7690.5654,1889.9630
7941.4350,3157.6848
8471.1517,3052.7348
9715.5061,3727.5647
10408.7236,3779.2123
10960.9299,4696.6523
10853.7417,3806.8568
10813.8179,1795.9642
11152.1398,1106.6974
12557.5480,1373.3720
11589.0619,3512.0249
13173.4943,4631.9959
13772.3978,3552.8152
13973.7276,3017.6949
14687.4807,2283.8556
