9552.3839,3566.3670
12842.4212,13124.3514
13182.8381,6381.4913
19142.4065,16264.8785
11708.9716,13405.7018
7651.4844,11645.7087
4108.8624,6132.5810
17615.1322,1020.8291
11615.9828,18637.2682
4452.1994,8393.5636
5359.8919,8638.9098
249.8951,17557.5788
19604.3326,13204.3480
3854.6306,1490.5929
7106.0505,12618.8270
17716.5994,10338.9115
11592.8811,3498.0295
13932.4140,1744.4803
11082.2363,11037.4976
17086.9454,17001.8772
13588.2543,837.3695
11256.1871,6698.1307
7794.0144,8531.0237
5208.1514,735.3636
7412.7497,6346.7438
6760.1311,10181.8408
10035.3417,15360.4408
2268.9869,4618.2169
4935.2932,3627.3091
10519.3911,2748.6260
5637.7110,12737.5280
12283.5749,14647.2461
7579.4102,12504.8971
15049.5687,6049.0296
10978.8011,12948.5265
1019.2794,15634.2025
569.5757,3313.6595
11648.8045,418.4703
2328.4107,14533.2443
7569.8643,17910.0065
10984.8320,3987.2123
11489.6878,8542.1180
475.8739,6670.1901
16756.6081,6761.2078
9650.7134,12255.7287
17363.3503,11750.0478
17012.5769,11486.8076
11507.7492,6225.7724
14203.1754,18040.4638
9092.6902,5108.7036
11040.4564,1750.6357
16399.4189,19927.8796
33.7935,7027.1588
15968.0056,2213.3878
3463.2715,12983.2434
7574.5197,4892.4764
14374.2252,6672.5629
17896.4663,17282.4524
4932.5888,12271.2138
18452.5334,10386.2349
17426.9379,9748.7640
16112.2272,16365.9455
19583.0887,12685.4305
2712.9978,6816.1366
14587.7411,6695.2340
563.4873,19090.9983
8541.5868,19877.6991
12506.8285,12726.2951
14653.5107,4374.7638
9673.7549,15654.7754
12819.5211,17765.2228
5826.5439,7784.9782
1952.6313,4280.5205
17917.6203,18323.3580
13849.0752,15746.2773
11215.5432,4983.4573
2145.0284,5462.3171
14499.3034,17792.3611
13812.0924,15976.1549
11938.6274,16131.4046
17334.4651,8779.8977
7944.7718,7277.0285
4556.3137,6548.3263
599.4227,8504.9852
14375.7624,2813.6760
10205.9176,5724.8127
9022.4789,6765.8025
1294.7465,12362.2997
4520.9033,9616.9661
2468.3731,6777.0780
8347.3453,4122.9857
18573.7961,1922.7044
5347.1576,2116.9894
7911.5956,10515.6829
18001.5021,17119.2637
8011.6526,9808.8648
10386.9574,565.0202
1074.9085,3269.5176
9527.3386,15885.3315
1297.1041,5293.8801
16910.5125,7430.2402
6092.4523,16288.1123
18107.0883,5500.2483
7966.8222,1565.9770
8950.7935,19042.6904
1532.9797,11106.3411
3502.0160,3495.0802
9230.4086,5022.8720
9765.1038,11641.1037
703.7754,9561.9466
